Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A1725,Python4Data1,174.0,3231.0,,10.0,7.0,0.04,$1128,2024/11/12,PUNE,Mobile,data analytics course
A1726,SQLDatabseTraining_,154.0,3461.0,$235.36,18.0,4.0,,$1212,18-11-2024,Benglore,Tablet,data analitics online
A1727,CloudComputngCourse,126.0,3423.0,$236.21,25.0,9.0,0.071,$1106,20-11-2024,mumabi,tablet,data anaytics training
A1728,CloudComputngCourse,138.0,4025.0,$220.96,21.0,7.0,0.051,$1416,2024-11-24,poona,tablet,data analitics online
A1729,CloudComputngCourse_,193.0,3800.0,$199.76,27.0,9.0,0.047,$1393,2024-11-17,MUMBAI,mobile,data analytics course
A1730,WebDevMastery1,156.0,5293.0,$210.43,26.0,6.0,0.038,$1449,28-11-2024,madras,tablet,data analytics course
A1731,Cybersecurtyfundamentals,142.0,3565.0,$180.39,26.0,5.0,0.035,$1147,2024-11-01,bengluru,tablet,data anaytics training
A1732,Python4Data1,92.0,4296.0,$239.12,11.0,10.0,,$1169,2024/11/02,mumbai,TABLET,data anaytics training
A1733,Cloudcomputngcourse,190.0,3567.0,$249.26,,7.0,0.057,$1517,2024/11/26,delhi,Desktop,data analitics online
A1734,dATAsCIENCEbOOTCAMP,134.0,4854.0,$198.93,21.0,8.0,0.06,$1101,03-11-2024,Bombay,DESKTOP,analytics for data
A1735,Cloudcomputngcourse,144.0,,$186.47,29.0,8.0,0.056,$1437,29-11-2024,madras,Mobile,data analytics course
A1736,sqldATABSEtRAINING,117.0,4630.0,$196.66,15.0,8.0,,$1361,17-11-2024,new delhi,desktop,online data analytic
A1737,Cloudcomputngcourse,160.0,3448.0,$210.38,19.0,7.0,0.044,$1705,14-11-2024,delhi,desktop,data analytics course
A1738,AI_Mark3ting101,146.0,5297.0,$198.89,30.0,8.0,0.055,$2000,2024-11-02,dheli,desktop,data anaytics training
A1739,Sqldatabsetraining,175.0,3818.0,$190.89,30.0,10.0,0.039,$1088,2024/11/10,Bombay,tablet,data analitics online
A1740,BusinessAnlyticsClass1,122.0,4791.0,$223.16,12.0,4.0,0.033,$1246,05-11-2024,bangalore,TABLET,learn data analytics
A1741,CloudComputngCours3,85.0,3713.0,$225.74,23.0,5.0,0.047,$1867,24-11-2024,mumbay,tablet,data analitics online
A1742,SQLDatabseTraining,167.0,3634.0,$202.75,30.0,10.0,0.06,$1503,2024/11/23,Bombay,desktop,data anaytics training
A1743,DataScienceB0otcamp,158.0,3025.0,$180.5,24.0,9.0,,$1725,26-11-2024,bengluru,TABLET,data anaytics training
A1744,DeepLearnngPro_,176.0,5868.0,$184.46,,4.0,0.023,$1229,2024-11-20,Benglore,desktop,data analytics course
A1745,CloudComputngCourse,111.0,3050.0,$208.87,10.0,7.0,0.063,$1774,2024-11-26,DELHI,TABLET,analytics for data
A1746,Datasciencebootcamp,186.0,5301.0,,14.0,9.0,,$1230,2024-11-17,punr,desktop,learn data analytics
A1747,SQLDatabs3Training,177.0,3042.0,$239.64,26.0,4.0,0.023,$1646,2024/11/20,punr,MOBILE,data analytics course
A1748,Cloudcomputngcourse,150.0,5272.0,$239.06,13.0,9.0,0.06,$1232,01-11-2024,bengaluru,Desktop,online data analytic
A1749,Python4Data,160.0,4279.0,$191.56,22.0,10.0,0.039,$1234,12-11-2024,chennai,Mobile,data analytics course
A1750,SQLDatabseTraining,147.0,5659.0,$188.07,22.0,4.0,0.045,$1796,25-11-2024,bengluru,MOBILE,analytics for data
A1751,Cybersecurtyfundamentals,198.0,4816.0,$224.96,21.0,4.0,0.042,$1601,05-11-2024,delhi,MOBILE,online data analytic
A1752,DataSci3nceBootcamp,145.0,3874.0,,10.0,10.0,0.069,$1153,2024-11-30,pune,Mobile,data anaytics training
A1753,pYTHON4dATA,94.0,5221.0,$225.23,17.0,3.0,0.036,$1209,19-11-2024,chenay,Tablet,learn data analytics
A1754,AI_Marketing101,90.0,5859.0,$187.29,17.0,5.0,0.056,$1375,16-11-2024,CHENNAI,MOBILE,analytics for data
A1755,SQLDatabs3Training,182.0,5055.0,$232.64,26.0,8.0,0.036,$1815,10-11-2024,mumbai,mobile,data anaytics training
A1756,Sqldatabsetraining,,4373.0,$199.32,16.0,5.0,,$1150,2024-11-02,PUNE,desktop,data anaytics training
A1757,pYTHON4dATA,,,$234.85,11.0,8.0,,$1398,2024-11-04,PUNE,Desktop,data anaytics training
A1758,Pyth0n4Data,103.0,3547.0,$232.35,11.0,8.0,0.078,$1663,26-11-2024,bengaluru,TABLET,learn data analytics
A1759,SQLDatabs3Training,148.0,3128.0,$197.02,27.0,9.0,0.061,$1214,2024/11/12,new delhi,tablet,data anaytics training
A1760,BusinessAnlyticsClass_,151.0,5201.0,$198.56,15.0,10.0,0.066,$1716,2024/11/05,bengaluru,tablet,data anaytics training
A1761,Busin3ssAnlyticsClass,148.0,5510.0,$210.42,27.0,4.0,0.048,$1352,2024-11-06,poona,MOBILE,learn data analytics
A1762,Cloudcomputngcourse,103.0,5628.0,$195.6,24.0,8.0,0.034,$1065,2024-11-09,Benglore,MOBILE,analytics for data
A1763,Datasciencebootcamp,115.0,5445.0,$183.55,21.0,7.0,0.059,$1721,2024-11-07,PUNE,TABLET,data analytics course
A1764,CloudComputngCourse ,160.0,5936.0,$239.87,29.0,4.0,,$1320,2024/11/24,mumbay,mobile,analytics for data
A1765,Python4Data,166.0,5808.0,$194.79,14.0,8.0,0.048,$1799,2024/11/14,pune,TABLET,data anaytics training
A1766,D@taScienceBootcamp,187.0,3282.0,$234.91,10.0,7.0,0.041,$1525,29-11-2024,punr,MOBILE,online data analytic
A1767,DataScienceB0otcamp,172.0,3334.0,$243.12,30.0,9.0,0.052,,2024-11-08,dheli,Mobile,online data analytic
A1768,cLOUDcOMPUTNGcOURSE,172.0,5546.0,$241.81,24.0,10.0,0.058,$1681,2024-11-03,Benglore,Desktop,learn data analytics
A1769,Webdevmastery,187.0,5734.0,$187.44,10.0,8.0,0.043,$1183,23-11-2024,PUNE,tablet,analytics for data
A1770,SQLDatabs3Training,196.0,4964.0,$249.47,26.0,9.0,0.046,$1996,2024-11-19,new delhi,Mobile,learn data analytics
A1771,Cybersecurtyfundamentals,131.0,4774.0,$240.53,24.0,7.0,0.053,,09-11-2024,CHENNAI,TABLET,data anaytics training
A1772,MachneLearningBasics,103.0,5244.0,$205.9,22.0,7.0,0.032,$1954,2024-11-16,punea,Mobile,analytics for data
A1773,pYTHON4dATA,114.0,3064.0,$196.01,23.0,6.0,0.053,$1348,30-11-2024,chnnai,mobile,learn data analytics
A1774,Businessanlyticsclass,116.0,3265.0,$199.21,24.0,10.0,0.086,$1006,21-11-2024,mumbai,MOBILE,learn data analytics
A1775,Python4D@ta,164.0,5351.0,$217.9,10.0,9.0,0.055,$1431,2024/11/12,chnnai,TABLET,online data analytic
A1776,cYBERsECURTYfUNDAMENTALS,160.0,5830.0,,15.0,10.0,0.062,$1270,26-11-2024,new delhi,MOBILE,online data analytic
A1777,SQLDatabseTraining1,112.0,4808.0,$221.57,17.0,7.0,0.062,$1186,2024/11/25,dheli,Desktop,data analitics online
A1778,CloudComputngCourse,87.0,5506.0,$188.77,11.0,5.0,,$1774,2024-11-22,mumbay,MOBILE,learn data analytics
A1779,sqldATABSEtRAINING,,4798.0,$198.45,20.0,10.0,,$1937,2024-11-14,punea,MOBILE,data anaytics training
A1780,Cyb3rSecurtyFundamentals,139.0,5763.0,$214.49,15.0,5.0,0.045,$1781,2024-11-01,punea,DESKTOP,data analitics online
A1781,Machnelearningbasics,193.0,3271.0,$187.76,30.0,9.0,0.053,$1209,2024-11-13,bangalore,Tablet,online data analytic
A1782,Pyth0n4Data,151.0,4402.0,$248.65,21.0,4.0,,$1722,19-11-2024,MUMBAI,desktop,data analitics online
A1783,AI_M@rketing101,90.0,4281.0,$216.36,24.0,4.0,,$1768,2024/11/04,punea,Mobile,learn data analytics
A1784,SQLD@tabseTraining,169.0,4480.0,,11.0,10.0,0.059,$1769,2024/11/28,chnnai,TABLET,online data analytic
A1785,DeepLearnngPro ,197.0,4373.0,$218.3,18.0,9.0,0.059,$1988,2024-11-14,madras,Desktop,learn data analytics
A1786,wEBdEVmASTERY,132.0,,$219.44,17.0,3.0,0.055,$1949,2024/11/24,chnnai,Desktop,learn data analytics
A1787,Python4data,96.0,5503.0,$243.51,11.0,6.0,0.062,$1687,2024-11-02,PUNE,Desktop,data analitics online
A1788,dEEPlEARNNGpRO,160.0,4154.0,$230.16,15.0,6.0,,$1667,2024/11/16,mumbai,MOBILE,online data analytic
A1789,Python4Data,162.0,5161.0,$240.72,16.0,7.0,,$1649,2024-11-15,NewDlhi,TABLET,learn data analytics
A1790,wEBdEVmASTERY,171.0,5517.0,$233.86,23.0,5.0,0.029,$1349,24-11-2024,new delhi,tablet,data analytics course
A1791,cLOUDcOMPUTNGcOURSE,110.0,4161.0,$204.28,16.0,10.0,,$1447,2024-11-14,BANGALORE,mobile,data analitics online
A1792,Machn3LearningBasics,103.0,5332.0,$243.72,16.0,3.0,0.029,$1882,2024-11-28,NewDlhi,desktop,online data analytic
A1793,wEBdEVmASTERY,167.0,3620.0,$243.81,24.0,8.0,0.053,$1001,2024/11/05,mumbay,Desktop,data analytics course
A1794,Machn3LearningBasics,132.0,4117.0,$239.04,28.0,3.0,0.023,$1761,2024-11-07,dheli,mobile,analytics for data
A1795,dATAsCIENCEbOOTCAMP,145.0,5400.0,$219.89,29.0,3.0,,$1152,20-11-2024,madras,TABLET,data analytics course
A1796,Ai_marketing101,140.0,5220.0,$183.39,25.0,8.0,0.057,$1918,11-11-2024,pune,Desktop,learn data analytics
A1797,Python4Data,122.0,,$217.66,25.0,10.0,0.053,$1799,2024/11/26,chnnai,TABLET,data analitics online
A1798,CloudComputngCourse,87.0,4081.0,$180.63,20.0,4.0,0.046,$1665,2024/11/08,CHENNAI,Tablet,data analitics online
A1799,CloudComputngCourse,141.0,4239.0,$199.82,15.0,5.0,0.035,$1639,2024/11/27,mumbay,MOBILE,data anaytics training
A1800,DataSci3nceBootcamp,157.0,3367.0,$248.9,,8.0,0.051,$1470,30-11-2024,delhi,tablet,data anaytics training
A1801,CloudComputngCours3,95.0,5721.0,$208.53,16.0,6.0,0.063,$1863,2024/11/05,Bombay,Mobile,data analytics course
A1802,Webdevmastery,160.0,5166.0,$210.21,20.0,7.0,0.044,$1850,2024/11/21,mumbay,Desktop,data analytics course
A1803,Pyth0n4Data,133.0,5430.0,$217.34,16.0,6.0,0.045,$1199,2024/11/14,madras,MOBILE,data analitics online
A1804,WebDevM@stery,154.0,3452.0,$215.61,21.0,7.0,0.058,$1631,2024/11/02,madras,mobile,analytics for data
A1805,Busin3ssAnlyticsClass,188.0,,$220.11,13.0,4.0,0.021,$1262,29-11-2024,Bombay,TABLET,data analitics online
A1806,Python4data,186.0,5073.0,$233.58,15.0,4.0,,$1965,2024-11-04,new delhi,tablet,online data analytic
A1807,M@chneLearningBasics,101.0,5757.0,$249.33,25.0,9.0,0.035,$1129,2024/11/01,PUNE,mobile,learn data analytics
A1808,DeepLe@rnngPro,150.0,3323.0,$227.55,14.0,4.0,0.027,$1931,2024-11-18,bangalore,MOBILE,data analytics course
A1809,dATAsCIENCEbOOTCAMP,127.0,5417.0,$229.06,26.0,8.0,0.063,$1086,2024/11/21,madras,TABLET,learn data analytics
A1810,Ai_marketing101,117.0,5445.0,$213.9,10.0,5.0,0.043,$1804,19-11-2024,madras,desktop,data analytics course
A1811,wEBdEVmASTERY,152.0,5173.0,$230.47,15.0,5.0,0.036,$1779,2024/11/26,MUMBAI,Desktop,learn data analytics
A1812,Cloudcomputngcourse,87.0,3643.0,$220.76,27.0,7.0,,$1393,2024/11/03,new delhi,desktop,data analitics online
A1813,BusinessAnlyticsCl@ss,181.0,3863.0,$180.12,17.0,7.0,0.035,$1892,2024-11-28,chennai,DESKTOP,data analytics course
A1814,BusinessAnlyticsClass,147.0,3661.0,$191.67,17.0,4.0,0.027,,24-11-2024,Bombay,desktop,online data analytic
A1815,mACHNElEARNINGbASICS,173.0,5463.0,$232.38,17.0,5.0,0.029,$1568,2024-11-26,mumabi,Desktop,analytics for data
A1816,BusinessAnlyticsClass ,123.0,3459.0,$211.88,21.0,4.0,0.033,$1223,24-11-2024,mumabi,tablet,learn data analytics
A1817,MachneLearningBasics1,162.0,3906.0,$237.24,13.0,5.0,0.033,$1062,2024/11/10,NewDlhi,desktop,data anaytics training
A1818,WebDevM@stery,135.0,4645.0,$182.94,12.0,,,$1927,2024-11-30,mumbai,Desktop,online data analytic
A1819,Businessanlyticsclass,169.0,3317.0,$232.35,29.0,3.0,0.049,$1988,2024-11-24,Bombay,Mobile,data anaytics training
A1820,SQLDatabs3Training,120.0,3235.0,$220.67,11.0,4.0,,$1890,2024-11-17,madras,mobile,learn data analytics
A1821,wEBdEVmASTERY,,4823.0,$234.73,30.0,5.0,,$1361,25-11-2024,PUNE,Mobile,data anaytics training
A1822,Python4Data,167.0,4403.0,$189.36,25.0,4.0,0.03,$1572,06-11-2024,CHENNAI,desktop,learn data analytics
A1823,Machn3LearningBasics,101.0,3530.0,$184.83,22.0,5.0,,$1802,13-11-2024,bangalore,Mobile,learn data analytics
A1824,BusinessAnlyticsCl@ss,129.0,4679.0,$239.21,19.0,3.0,0.023,$1215,2024/11/04,Benglore,Mobile,data analitics online
A1825,wEBdEVmASTERY,153.0,5396.0,$233.79,13.0,8.0,,$1571,01-11-2024,NewDlhi,mobile,data anaytics training
A1826,mACHNElEARNINGbASICS,,3976.0,$248.65,16.0,4.0,,$1160,15-11-2024,pune,Mobile,data anaytics training
A1827,bUSINESSaNLYTICScLASS,108.0,5545.0,$209.82,11.0,8.0,0.074,$1491,2024/11/08,NewDlhi,Mobile,analytics for data
A1828,Sqldatabsetraining,85.0,4772.0,$211.62,15.0,10.0,0.118,$1669,19-11-2024,MUMBAI,Mobile,learn data analytics
A1829,ai_mARKETING101,109.0,4941.0,$242.54,18.0,9.0,0.083,$1278,2024-11-11,chenay,desktop,data anaytics training
A1830,SQLDatabseTraining ,119.0,4369.0,$216.29,16.0,4.0,,,2024/11/22,DELHI,tablet,learn data analytics
A1831,BusinessAnlyticsClass,143.0,5526.0,$185.94,15.0,8.0,0.056,$1712,25-11-2024,chenay,desktop,analytics for data
A1832,DeepLearnngPr0,161.0,5302.0,$184.29,13.0,8.0,0.036,$1703,30-11-2024,chenay,tablet,learn data analytics
A1833,DeepLe@rnngPro,146.0,4424.0,$196.88,20.0,3.0,0.021,$1757,30-11-2024,poona,TABLET,online data analytic
A1834,Python4Data ,82.0,5971.0,$235.52,14.0,8.0,0.098,$1568,06-11-2024,Bombay,MOBILE,learn data analytics
A1835,cLOUDcOMPUTNGcOURSE,88.0,3733.0,$244.35,12.0,8.0,0.091,$1622,2024-11-27,mumabi,Mobile,online data analytic
A1836,DeepLearnngPro1,127.0,4403.0,$244.3,15.0,7.0,0.055,$1832,22-11-2024,DELHI,Tablet,data analytics course
A1837,sqldATABSEtRAINING,179.0,5118.0,$189.59,15.0,6.0,0.034,$1892,2024/11/28,MUMBAI,TABLET,data analytics course
A1838,Deeplearnngpro,199.0,4407.0,$240.05,21.0,9.0,0.045,$1054,13-11-2024,pune,Desktop,data analitics online
A1839,Busin3ssAnlyticsClass,191.0,3190.0,$211.1,10.0,7.0,0.037,,22-11-2024,madras,tablet,learn data analytics
A1840,DeepLearnngPro1,99.0,4880.0,$245.13,25.0,8.0,,$1236,2024/11/19,punr,TABLET,data analytics course
A1841,sqldATABSEtRAINING,122.0,5774.0,$224.4,23.0,10.0,,$1330,2024-11-14,punea,MOBILE,learn data analytics
A1842,AI_M@rketing101,178.0,4103.0,$207.23,17.0,8.0,0.045,$1612,2024/11/15,Bombay,MOBILE,analytics for data
A1843,SQLDatabseTraining ,157.0,4414.0,$240.57,17.0,9.0,0.057,$1483,2024-11-27,chenay,Desktop,learn data analytics
A1844,pYTHON4dATA,199.0,5319.0,$216.7,25.0,9.0,0.045,,01-11-2024,mumbai,desktop,online data analytic
A1845,BusinessAnlyticsClass,192.0,3320.0,$208.09,17.0,3.0,0.016,$1169,18-11-2024,mumbay,Mobile,data anaytics training
A1846,dEEPlEARNNGpRO,144.0,4146.0,$246.1,18.0,10.0,0.069,$1074,15-11-2024,punea,desktop,analytics for data
A1847,DeepLearnngPro_,147.0,4720.0,$227.6,23.0,8.0,,$1907,2024/11/05,DELHI,tablet,online data analytic
A1848,Python4Data,121.0,3557.0,$237.03,16.0,7.0,,$1255,2024/11/25,DELHI,MOBILE,data analitics online
A1849,wEBdEVmASTERY,193.0,5899.0,$227.24,12.0,9.0,0.042,$1832,02-11-2024,delhi,desktop,analytics for data
A1850,Python4D@ta,170.0,4968.0,$216.78,21.0,5.0,0.045,$1997,2024/11/24,punea,Tablet,data analytics course
A1851,AI_M@rketing101,198.0,5934.0,$199.61,14.0,6.0,0.03,,13-11-2024,bengluru,TABLET,learn data analytics
A1852,WebDevM@stery,133.0,4078.0,$189.42,21.0,6.0,0.045,$1969,21-11-2024,chnnai,DESKTOP,data analitics online
A1853,AI_Marketing101,82.0,4163.0,$208.08,30.0,8.0,0.098,$1297,2024-11-04,chnnai,MOBILE,data analytics course
A1854,CyberSecurtyFundamentals,90.0,4330.0,$249.24,20.0,4.0,0.044,$1618,2024-11-15,chenay,tablet,data anaytics training
A1855,AI_Marketing1011,122.0,5882.0,$189.76,25.0,7.0,0.057,$1357,2024-11-25,bangalore,Tablet,analytics for data
A1856,sqldATABSEtRAINING,105.0,5645.0,$218.24,17.0,6.0,,$1420,2024/11/02,dheli,Mobile,online data analytic
A1857,Deeplearnngpro,179.0,3848.0,$213.26,12.0,5.0,,$1807,2024/11/29,pune,desktop,data analytics course
A1858,WebDevM@stery,91.0,5609.0,$228.27,12.0,10.0,0.11,$1098,2024-11-11,delhi,desktop,analytics for data
A1859,Machn3LearningBasics,168.0,4390.0,$195.52,22.0,10.0,0.06,$1553,2024-11-04,delhi,DESKTOP,data analytics course
A1860,pYTHON4dATA,162.0,4774.0,$210.8,20.0,7.0,0.043,$1387,2024/11/29,new delhi,tablet,analytics for data
A1861,CyberSecurtyFund@mentals,130.0,5787.0,$218.79,13.0,10.0,0.077,$1679,2024-11-09,madras,MOBILE,online data analytic
A1862,BusinessAnlyticsClass,97.0,5192.0,$184.79,13.0,10.0,,$1382,2024/11/05,mumabi,mobile,learn data analytics
A1863,MachneLearningBasics,142.0,4223.0,$222.28,27.0,5.0,0.038,$1506,2024-11-07,madras,desktop,learn data analytics
A1864,CyberSecurtyFundamentals ,138.0,3146.0,$197.89,22.0,7.0,,,2024/11/08,new delhi,DESKTOP,learn data analytics
A1865,MachneLearningBasics_,186.0,3988.0,$237.69,15.0,5.0,0.027,$1603,2024-11-14,NewDlhi,TABLET,data analytics course
A1866,cYBERsECURTYfUNDAMENTALS,170.0,3437.0,$232.08,23.0,5.0,0.029,$1405,2024/11/29,madras,mobile,learn data analytics
A1867,D3epLearnngPro,85.0,3718.0,$224.14,21.0,6.0,0.071,$1938,2024-11-04,chenay,Desktop,online data analytic
A1868,Cyb3rSecurtyFundamentals,115.0,5343.0,$239.92,20.0,8.0,,$1381,2024-11-15,poona,desktop,learn data analytics
A1869,Cyb3rSecurtyFundamentals,167.0,5170.0,$241.21,24.0,4.0,0.038,$1515,21-11-2024,pune,mobile,data analytics course
A1870,pYTHON4dATA,113.0,5916.0,$234.58,18.0,5.0,0.044,$1165,2024/11/12,delhi,MOBILE,data analytics course
A1871,MachneLearningBasics,175.0,4958.0,$245.96,22.0,10.0,,$1777,2024-11-21,Benglore,Mobile,online data analytic
A1872,CloudComputngCourse,112.0,5538.0,$225.66,22.0,4.0,0.041,,2024/11/22,madras,desktop,online data analytic
A1873,AI_Marketing101,194.0,5309.0,$191.4,19.0,10.0,0.046,$1764,13-11-2024,Bombay,desktop,data anaytics training
A1874,DataScienceBootcamp ,,4539.0,$244.4,18.0,6.0,,$1638,2024-11-28,delhi,Mobile,analytics for data
A1875,WebDevM@stery,82.0,4622.0,$203.99,17.0,9.0,0.11,$1375,2024/11/12,CHENNAI,Mobile,online data analytic
A1876,DeepLearnngPr0,,3355.0,$193.57,26.0,9.0,,$1961,2024/11/11,Bombay,MOBILE,learn data analytics
A1877,Datasciencebootcamp,179.0,4992.0,$221.48,27.0,10.0,0.037,$1062,2024/11/06,bengaluru,TABLET,learn data analytics
A1878,DeepLearnngPro1,93.0,3015.0,$232.01,21.0,4.0,0.043,$1770,2024-11-26,bengaluru,Mobile,learn data analytics
A1879,Cl0udComputngCourse,152.0,4662.0,$249.13,24.0,7.0,0.046,$1951,11-11-2024,bangalore,Desktop,online data analytic
A1880,Cl0udComputngCourse,81.0,3766.0,$213.12,27.0,7.0,0.086,$1183,27-11-2024,mumbay,desktop,online data analytic
A1881,BusinessAnlyticsClass1,130.0,5774.0,$241.97,11.0,7.0,0.044,$1708,2024/11/20,chnnai,Desktop,data analytics course
A1882,DeepLearnngPr0,110.0,4542.0,$227.95,20.0,4.0,0.036,$1423,2024/11/11,mumabi,desktop,data anaytics training
A1883,DeepLe@rnngPro,122.0,5179.0,,11.0,4.0,0.033,$1507,2024-11-18,poona,tablet,analytics for data
A1884,WebDevMastery ,113.0,5265.0,$184.21,27.0,5.0,0.044,$1353,20-11-2024,Benglore,tablet,data analitics online
A1885,Machnelearningbasics,140.0,5297.0,$223.9,28.0,6.0,0.043,$1630,2024-11-21,bengaluru,mobile,data analytics course
A1886,WebDevMastery1,170.0,3347.0,$248.44,27.0,3.0,,$1719,2024/11/20,delhi,desktop,learn data analytics
A1887,M@chneLearningBasics,176.0,5960.0,$245.33,19.0,8.0,0.045,$1761,2024/11/25,bangalore,TABLET,analytics for data
A1888,Cloudcomputngcourse,,5143.0,$246.3,19.0,5.0,,$1346,05-11-2024,new delhi,mobile,data anaytics training
A1889,Cl0udComputngCourse,195.0,5265.0,$242.0,10.0,4.0,0.054,$1699,2024/11/08,punr,tablet,online data analytic
A1890,W3bDevMastery,162.0,4396.0,$183.96,18.0,4.0,0.043,$1054,2024/11/18,poona,tablet,data analitics online
A1891,DeepLearnngPro_,138.0,4381.0,$191.55,28.0,7.0,,$1756,2024-11-01,Benglore,Tablet,data anaytics training
A1892,SQLDatabseTraining,177.0,3965.0,$225.82,15.0,4.0,0.023,$1530,22-11-2024,chnnai,mobile,online data analytic
A1893,AI_Marketing101,159.0,3366.0,$217.27,21.0,7.0,0.044,$1515,2024/11/17,mumbai,TABLET,online data analytic
A1894,Python4D@ta,111.0,4026.0,$229.01,13.0,3.0,,$1438,2024-11-01,punea,Desktop,learn data analytics
A1895,Cloudcomputngcourse,184.0,5560.0,$189.14,14.0,6.0,,$1250,2024-11-17,NewDlhi,tablet,data analitics online
A1896,BusinessAnlyticsClass ,128.0,4500.0,$188.21,10.0,3.0,,$1087,2024-11-14,mumabi,Desktop,online data analytic
A1897,SQLDatabseTraining,164.0,3851.0,$219.15,22.0,6.0,0.049,$1487,2024/11/09,chennai,MOBILE,learn data analytics
A1898,MachneLearningBasics1,120.0,3464.0,$228.3,19.0,4.0,0.058,$1426,22-11-2024,delhi,TABLET,online data analytic
A1899,SQLDatabs3Training,89.0,3248.0,$239.42,10.0,4.0,,,2024/11/11,mumbay,MOBILE,learn data analytics
A1900,Cl0udComputngCourse,91.0,3721.0,$231.45,24.0,6.0,0.06,,2024-11-14,poona,tablet,online data analytic
A1901,Machnelearningbasics,143.0,4143.0,$191.68,20.0,5.0,0.035,$1460,2024-11-30,PUNE,tablet,analytics for data
A1902,CyberSecurtyFundamentals_,176.0,5768.0,$238.94,14.0,8.0,0.045,$1016,2024/11/02,poona,TABLET,data analitics online
A1903,Cloudcomputngcourse,151.0,4408.0,$214.29,20.0,5.0,0.033,$1900,21-11-2024,Bombay,Desktop,data analytics course
A1904,DataScienceB0otcamp,134.0,3623.0,$221.65,19.0,5.0,0.047,$1937,2024-11-24,CHENNAI,Desktop,data analitics online
A1905,MachneLearningBasics_,191.0,3057.0,$223.28,27.0,6.0,0.031,$1208,2024/11/03,dheli,DESKTOP,data analitics online
A1906,WebDevMastery_,170.0,3144.0,,21.0,3.0,0.031,$1695,2024-11-05,Bombay,desktop,data analitics online
A1907,BusinessAnlyticsClass,112.0,3989.0,$228.74,10.0,8.0,,$1812,13-11-2024,DELHI,MOBILE,analytics for data
A1908,WebDevM@stery,169.0,3619.0,$246.66,28.0,3.0,0.018,$1354,2024-11-25,MUMBAI,desktop,online data analytic
A1909,SQLDatabs3Training,172.0,4696.0,$242.17,26.0,3.0,0.017,$1719,2024-11-06,mumabi,desktop,data analytics course
A1910,Businessanlyticsclass,162.0,5684.0,$219.08,30.0,7.0,,$1295,2024/11/26,mumbay,Desktop,data analytics course
A1911,SQLD@tabseTraining,183.0,4197.0,$243.19,29.0,8.0,,$1593,2024/11/09,poona,mobile,data anaytics training
A1912,Datasciencebootcamp,108.0,5949.0,$184.25,23.0,8.0,0.074,$1986,2024/11/23,bengaluru,DESKTOP,data anaytics training
A1913,bUSINESSaNLYTICScLASS,126.0,3784.0,,24.0,5.0,,$1951,28-11-2024,chenay,MOBILE,analytics for data
A1914,AI_Mark3ting101,174.0,3570.0,$222.65,25.0,3.0,0.017,,2024-11-19,chnnai,tablet,learn data analytics
A1915,Sqldatabsetraining,122.0,4632.0,$236.57,13.0,6.0,,$1001,2024-11-15,punr,DESKTOP,data analytics course
A1916,SQLD@tabseTraining,191.0,3457.0,$237.6,,10.0,0.052,,2024/11/05,CHENNAI,Desktop,data analytics course
A1917,CloudComputngCourse,122.0,4525.0,$202.89,23.0,8.0,0.034,$1499,22-11-2024,CHENNAI,TABLET,data anaytics training
A1918,W3bDevMastery,175.0,4850.0,$186.25,28.0,10.0,0.057,$1978,2024/11/18,CHENNAI,desktop,analytics for data
A1919,BusinessAnlyticsClass ,123.0,4938.0,$180.64,24.0,9.0,0.073,$1746,21-11-2024,CHENNAI,TABLET,data analytics course
A1920,Pyth0n4Data,135.0,5748.0,$239.22,20.0,7.0,0.051,$1222,2024/11/21,pune,tablet,analytics for data
A1921,MachneLearningBasics1,,4622.0,$187.85,24.0,5.0,,$1998,11-11-2024,chnnai,tablet,analytics for data
A1922,MachneLearningBasics_,90.0,5596.0,$188.04,12.0,4.0,0.044,,2024/11/17,punr,Mobile,online data analytic
A1923,D@taScienceBootcamp,,5308.0,$234.1,27.0,8.0,,$1150,2024/11/16,PUNE,Tablet,analytics for data
