Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A1736,sqldATABSEtRAINING,117.0,4630.0,196.66,15.0,8.0,0.06837606837606838,1361.0,2024-11-17,New Delhi,Desktop,online data analytic
A1737,Cloudcomputngcourse,160.0,3448.0,210.38,19.0,7.0,0.044,1705.0,2024-11-14,Delhi,Desktop,data analytics course
A1738,AI_Mark3ting101,146.0,5297.0,198.89,30.0,8.0,0.055,2000.0,2024-11-02,Delhi,Desktop,data anaytics training
A1739,Sqldatabsetraining,175.0,3818.0,190.89,30.0,10.0,0.039,1088.0,2024-11-10,Mumbai,Tablet,data analitics online
A1740,BusinessAnlyticsClass1,122.0,4791.0,223.16,12.0,4.0,0.033,1246.0,2024-11-05,Bangalore,Tablet,learn data analytics
A1741,CloudComputngCours3,85.0,3713.0,225.74,23.0,5.0,0.047,1867.0,2024-11-24,Mumbai,Tablet,data analitics online
A1742,SQLDatabseTraining,167.0,3634.0,202.75,30.0,10.0,0.06,1503.0,2024-11-23,Mumbai,Desktop,data anaytics training
A1743,DataScienceB0otcamp,158.0,3025.0,180.5,24.0,9.0,0.056962025316455694,1725.0,2024-11-26,Bangalore,Tablet,data anaytics training
A1744,DeepLearnngPro_,176.0,5868.0,184.46,20.0,4.0,0.023,1229.0,2024-11-20,Bangalore,Desktop,data analytics course
A1745,CloudComputngCourse,111.0,3050.0,208.87,10.0,7.0,0.063,1774.0,2024-11-26,Delhi,Tablet,analytics for data
A1746,Datasciencebootcamp,186.0,5301.0,212.245,14.0,9.0,0.04838709677419355,1230.0,2024-11-17,Pune,Desktop,learn data analytics
A1747,SQLDatabs3Training,177.0,3042.0,239.64,26.0,4.0,0.023,1646.0,2024-11-20,Pune,Mobile,data analytics course
A1748,Cloudcomputngcourse,150.0,5272.0,239.06,13.0,9.0,0.06,1232.0,2024-11-01,Bangalore,Desktop,online data analytic
A1749,Python4Data,160.0,4279.0,191.56,22.0,10.0,0.039,1234.0,2024-11-12,Chennai,Mobile,data analytics course
A1750,SQLDatabseTraining,147.0,5659.0,188.07,22.0,4.0,0.045,1796.0,2024-11-25,Bangalore,Mobile,analytics for data
A1751,Cybersecurtyfundamentals,198.0,4816.0,224.96,21.0,4.0,0.042,1601.0,2024-11-05,Delhi,Mobile,online data analytic
A1752,DataSci3nceBootcamp,145.0,3874.0,217.93,10.0,10.0,0.069,1153.0,2024-11-30,Pune,Mobile,data anaytics training
A1753,pYTHON4dATA,94.0,5221.0,225.23,17.0,3.0,0.036,1209.0,2024-11-19,Chennai,Tablet,learn data analytics
A1754,AI_Marketing101,90.0,5859.0,187.29,17.0,5.0,0.056,1375.0,2024-11-16,Chennai,Mobile,analytics for data
A1755,SQLDatabs3Training,182.0,5055.0,232.64,26.0,8.0,0.036,1815.0,2024-11-10,Mumbai,Mobile,data anaytics training
A1756,Sqldatabsetraining,139.0,4373.0,199.32,16.0,5.0,0.048,1150.0,2024-11-02,Pune,Desktop,data anaytics training
A1757,pYTHON4dATA,139.0,4638.0,234.85,11.0,8.0,0.048,1398.0,2024-11-04,Pune,Desktop,data anaytics training
A1758,Pyth0n4Data,103.0,3547.0,232.35,11.0,8.0,0.078,1663.0,2024-11-26,Bangalore,Tablet,learn data analytics
A1759,SQLDatabs3Training,148.0,3128.0,197.02,27.0,9.0,0.061,1214.0,2024-11-12,New Delhi,Tablet,data anaytics training
A1760,BusinessAnlyticsClass_,151.0,5201.0,198.56,15.0,10.0,0.066,1716.0,2024-11-05,Bangalore,Tablet,data anaytics training
A1761,Busin3ssAnlyticsClass,148.0,5510.0,210.42,27.0,4.0,0.048,1352.0,2024-11-06,Pune,Mobile,learn data analytics
A1762,Cloudcomputngcourse,103.0,5628.0,195.6,24.0,8.0,0.034,1065.0,2024-11-09,Bangalore,Mobile,analytics for data
A1763,Datasciencebootcamp,115.0,5445.0,183.55,21.0,7.0,0.059,1721.0,2024-11-07,Pune,Tablet,data analytics course
A1764,CloudComputngCourse ,160.0,5936.0,239.87,29.0,4.0,0.025,1320.0,2024-11-24,Mumbai,Mobile,analytics for data
A1765,Python4Data,166.0,5808.0,194.79,14.0,8.0,0.048,1799.0,2024-11-14,Pune,Tablet,data anaytics training
A1766,D@taScienceBootcamp,187.0,3282.0,234.91,10.0,7.0,0.041,1525.0,2024-11-29,Pune,Mobile,online data analytic
A1767,DataScienceB0otcamp,172.0,3334.0,243.12,30.0,9.0,0.052,1472.5,2024-11-08,Delhi,Mobile,online data analytic
A1768,cLOUDcOMPUTNGcOURSE,172.0,5546.0,241.81,24.0,10.0,0.058,1681.0,2024-11-03,Bangalore,Desktop,learn data analytics
A1769,Webdevmastery,187.0,5734.0,187.44,10.0,8.0,0.043,1183.0,2024-11-23,Pune,Tablet,analytics for data
A1770,SQLDatabs3Training,196.0,4964.0,249.47,26.0,9.0,0.046,1996.0,2024-11-19,New Delhi,Mobile,learn data analytics
A1771,Cybersecurtyfundamentals,131.0,4774.0,240.53,24.0,7.0,0.053,1499.0,2024-11-09,Chennai,Tablet,data anaytics training
A1772,MachneLearningBasics,103.0,5244.0,205.9,22.0,7.0,0.032,1954.0,2024-11-16,Pune,Mobile,analytics for data
A1773,pYTHON4dATA,114.0,3064.0,196.01,23.0,6.0,0.053,1348.0,2024-11-30,Chennai,Mobile,learn data analytics
A1774,Businessanlyticsclass,116.0,3265.0,199.21,24.0,10.0,0.086,1006.0,2024-11-21,Mumbai,Mobile,learn data analytics
A1775,Python4D@ta,164.0,5351.0,217.9,10.0,9.0,0.055,1431.0,2024-11-12,Chennai,Tablet,online data analytic
A1776,cYBERsECURTYfUNDAMENTALS,160.0,5830.0,222.49,15.0,10.0,0.062,1270.0,2024-11-26,New Delhi,Mobile,online data analytic
A1777,SQLDatabseTraining1,112.0,4808.0,221.57,17.0,7.0,0.062,1186.0,2024-11-25,Delhi,Desktop,data analitics online
A1778,CloudComputngCourse,87.0,5506.0,188.77,11.0,5.0,0.05747126436781609,1774.0,2024-11-22,Mumbai,Mobile,learn data analytics
A1779,sqldATABSEtRAINING,141.0,4798.0,198.45,20.0,10.0,0.0465,1937.0,2024-11-14,Pune,Mobile,data anaytics training
A1780,Cyb3rSecurtyFundamentals,139.0,5763.0,214.49,15.0,5.0,0.045,1781.0,2024-11-01,Pune,Desktop,data analitics online
A1781,Machnelearningbasics,193.0,3271.0,187.76,30.0,9.0,0.053,1209.0,2024-11-13,Bangalore,Tablet,online data analytic
A1782,Pyth0n4Data,151.0,4402.0,248.65,21.0,4.0,0.026490066225165563,1722.0,2024-11-19,Mumbai,Desktop,data analitics online
A1783,AI_M@rketing101,90.0,4281.0,216.36,24.0,4.0,0.044444444444444446,1768.0,2024-11-04,Pune,Mobile,learn data analytics
A1784,SQLD@tabseTraining,169.0,4480.0,214.97000000000003,11.0,10.0,0.059,1769.0,2024-11-28,Chennai,Tablet,online data analytic
A1785,DeepLearnngPro ,197.0,4373.0,218.3,18.0,9.0,0.059,1988.0,2024-11-14,Chennai,Desktop,learn data analytics
A1786,wEBdEVmASTERY,132.0,4532.0,219.44,17.0,3.0,0.055,1949.0,2024-11-24,Chennai,Desktop,learn data analytics
A1787,Python4data,96.0,5503.0,243.51,11.0,6.0,0.062,1687.0,2024-11-02,Pune,Desktop,data analitics online
A1788,dEEPlEARNNGpRO,160.0,4154.0,230.16,15.0,6.0,0.0375,1667.0,2024-11-16,Mumbai,Mobile,online data analytic
A1789,Python4Data,162.0,5161.0,240.72,16.0,7.0,0.043209876543209874,1649.0,2024-11-15,New Delhi,Tablet,learn data analytics
A1790,wEBdEVmASTERY,171.0,5517.0,233.86,23.0,5.0,0.029,1349.0,2024-11-24,New Delhi,Tablet,data analytics course
A1791,cLOUDcOMPUTNGcOURSE,110.0,4161.0,204.28,16.0,10.0,0.09090909090909091,1447.0,2024-11-14,Bangalore,Mobile,data analitics online
A1792,Machn3LearningBasics,103.0,5332.0,243.72,16.0,3.0,0.029,1882.0,2024-11-28,New Delhi,Desktop,online data analytic
A1793,wEBdEVmASTERY,167.0,3620.0,243.81,24.0,8.0,0.053,1001.0,2024-11-05,Mumbai,Desktop,data analytics course
A1794,Machn3LearningBasics,132.0,4117.0,239.04,28.0,3.0,0.023,1761.0,2024-11-07,Delhi,Mobile,analytics for data
A1795,dATAsCIENCEbOOTCAMP,145.0,5400.0,219.89,29.0,3.0,0.020689655172413793,1152.0,2024-11-20,Chennai,Tablet,data analytics course
A1796,Ai_marketing101,140.0,5220.0,183.39,25.0,8.0,0.057,1918.0,2024-11-11,Pune,Desktop,learn data analytics
A1797,Python4Data,122.0,4408.0,217.66,25.0,10.0,0.053,1799.0,2024-11-26,Chennai,Tablet,data analitics online
A1798,CloudComputngCourse,87.0,4081.0,180.63,20.0,4.0,0.046,1665.0,2024-11-08,Chennai,Tablet,data analitics online
A1799,CloudComputngCourse,141.0,4239.0,199.82,15.0,5.0,0.035,1639.0,2024-11-27,Mumbai,Mobile,data anaytics training
A1800,DataSci3nceBootcamp,157.0,3367.0,248.9,20.5,8.0,0.051,1470.0,2024-11-30,Delhi,Tablet,data anaytics training
A1801,CloudComputngCours3,95.0,5721.0,208.53,16.0,6.0,0.063,1863.0,2024-11-05,Mumbai,Mobile,data analytics course
A1802,Webdevmastery,160.0,5166.0,210.21,20.0,7.0,0.044,1850.0,2024-11-21,Mumbai,Desktop,data analytics course
A1803,Pyth0n4Data,133.0,5430.0,217.34,16.0,6.0,0.045,1199.0,2024-11-14,Chennai,Mobile,data analitics online
A1804,WebDevM@stery,154.0,3452.0,215.61,21.0,7.0,0.058,1631.0,2024-11-02,Chennai,Mobile,analytics for data
A1805,Busin3ssAnlyticsClass,188.0,4382.5,220.11,13.0,4.0,0.021,1262.0,2024-11-29,Mumbai,Tablet,data analitics online
A1806,Python4data,186.0,5073.0,233.58,15.0,4.0,0.021505376344086023,1965.0,2024-11-04,New Delhi,Tablet,online data analytic
A1807,M@chneLearningBasics,101.0,5757.0,249.33,25.0,9.0,0.035,1129.0,2024-11-01,Pune,Mobile,learn data analytics
A1808,DeepLe@rnngPro,150.0,3323.0,227.55,14.0,4.0,0.027,1931.0,2024-11-18,Bangalore,Mobile,data analytics course
A1809,dATAsCIENCEbOOTCAMP,127.0,5417.0,229.06,26.0,8.0,0.063,1086.0,2024-11-21,Chennai,Tablet,learn data analytics
A1810,Ai_marketing101,117.0,5445.0,213.9,10.0,5.0,0.043,1804.0,2024-11-19,Chennai,Desktop,data analytics course
A1811,wEBdEVmASTERY,152.0,5173.0,230.47,15.0,5.0,0.036,1779.0,2024-11-26,Mumbai,Desktop,learn data analytics
A1812,Cloudcomputngcourse,87.0,3643.0,220.76,27.0,7.0,0.08045977011494253,1393.0,2024-11-03,New Delhi,Desktop,data analitics online
A1813,BusinessAnlyticsCl@ss,181.0,3863.0,180.12,17.0,7.0,0.035,1892.0,2024-11-28,Chennai,Desktop,data analytics course
A1814,BusinessAnlyticsClass,147.0,3661.0,191.67,17.0,4.0,0.027,1488.5,2024-11-24,Mumbai,Desktop,online data analytic
A1815,mACHNElEARNINGbASICS,173.0,5463.0,232.38,17.0,5.0,0.029,1568.0,2024-11-26,Mumbai,Desktop,analytics for data
A1816,BusinessAnlyticsClass ,123.0,3459.0,211.88,21.0,4.0,0.033,1223.0,2024-11-24,Mumbai,Tablet,learn data analytics
A1817,MachneLearningBasics1,162.0,3906.0,237.24,13.0,5.0,0.033,1062.0,2024-11-10,New Delhi,Desktop,data anaytics training
A1818,WebDevM@stery,135.0,4645.0,182.94,12.0,6.0,0.046,1927.0,2024-11-30,Mumbai,Desktop,online data analytic
A1819,Businessanlyticsclass,169.0,3317.0,232.35,29.0,3.0,0.049,1988.0,2024-11-24,Mumbai,Mobile,data anaytics training
A1820,SQLDatabs3Training,120.0,3235.0,220.67,11.0,4.0,0.03333333333333333,1890.0,2024-11-17,Chennai,Mobile,learn data analytics
A1821,wEBdEVmASTERY,141.0,4823.0,234.73,30.0,5.0,0.0465,1361.0,2024-11-25,Pune,Mobile,data anaytics training
A1822,Python4Data,167.0,4403.0,189.36,25.0,4.0,0.03,1572.0,2024-11-06,Chennai,Desktop,learn data analytics
A1823,Machn3LearningBasics,101.0,3530.0,184.83,22.0,5.0,0.04950495049504951,1802.0,2024-11-13,Bangalore,Mobile,learn data analytics
A1824,BusinessAnlyticsCl@ss,129.0,4679.0,239.21,19.0,3.0,0.023,1215.0,2024-11-04,Bangalore,Mobile,data analitics online
A1825,wEBdEVmASTERY,153.0,5396.0,233.79,13.0,8.0,0.05228758169934641,1571.0,2024-11-01,New Delhi,Mobile,data anaytics training
A1826,mACHNElEARNINGbASICS,141.0,3976.0,248.65,16.0,4.0,0.0465,1160.0,2024-11-15,Pune,Mobile,data anaytics training
A1827,bUSINESSaNLYTICScLASS,108.0,5545.0,209.82,11.0,8.0,0.074,1491.0,2024-11-08,New Delhi,Mobile,analytics for data
A1828,Sqldatabsetraining,85.0,4772.0,211.62,15.0,10.0,0.09122252747252749,1669.0,2024-11-19,Mumbai,Mobile,learn data analytics
A1829,ai_mARKETING101,109.0,4941.0,242.54,18.0,9.0,0.083,1278.0,2024-11-11,Chennai,Desktop,data anaytics training
A1830,SQLDatabseTraining ,119.0,4369.0,216.29,16.0,4.0,0.03361344537815126,1538.5,2024-11-22,Delhi,Tablet,learn data analytics
A1831,BusinessAnlyticsClass,143.0,5526.0,185.94,15.0,8.0,0.056,1712.0,2024-11-25,Chennai,Desktop,analytics for data
A1832,DeepLearnngPr0,161.0,5302.0,184.29,13.0,8.0,0.036,1703.0,2024-11-30,Chennai,Tablet,learn data analytics
A1833,DeepLe@rnngPro,146.0,4424.0,196.88,20.0,3.0,0.021,1757.0,2024-11-30,Pune,Tablet,online data analytic
A1834,Python4Data ,82.0,5971.0,235.52,14.0,8.0,0.09122252747252749,1568.0,2024-11-06,Mumbai,Mobile,learn data analytics
A1835,cLOUDcOMPUTNGcOURSE,88.0,3733.0,244.35,12.0,8.0,0.091,1622.0,2024-11-27,Mumbai,Mobile,online data analytic
A1836,DeepLearnngPro1,127.0,4403.0,244.3,15.0,7.0,0.055,1832.0,2024-11-22,Delhi,Tablet,data analytics course
A1837,sqldATABSEtRAINING,179.0,5118.0,189.59,15.0,6.0,0.034,1892.0,2024-11-28,Mumbai,Tablet,data analytics course
A1838,Deeplearnngpro,199.0,4407.0,240.05,21.0,9.0,0.045,1054.0,2024-11-13,Pune,Desktop,data analitics online
A1839,Busin3ssAnlyticsClass,191.0,3190.0,211.1,10.0,7.0,0.037,1499.0,2024-11-22,Chennai,Tablet,learn data analytics
A1840,DeepLearnngPro1,99.0,4880.0,245.13,25.0,8.0,0.08080808080808081,1236.0,2024-11-19,Pune,Tablet,data analytics course
A1841,sqldATABSEtRAINING,122.0,5774.0,224.4,23.0,10.0,0.08196721311475409,1330.0,2024-11-14,Pune,Mobile,learn data analytics
A1842,AI_M@rketing101,178.0,4103.0,207.23,17.0,8.0,0.045,1612.0,2024-11-15,Mumbai,Mobile,analytics for data
A1843,SQLDatabseTraining ,157.0,4414.0,240.57,17.0,9.0,0.057,1483.0,2024-11-27,Chennai,Desktop,learn data analytics
A1844,pYTHON4dATA,199.0,5319.0,216.7,25.0,9.0,0.045,1488.5,2024-11-01,Mumbai,Desktop,online data analytic
A1845,BusinessAnlyticsClass,192.0,3320.0,208.09,17.0,3.0,0.016,1169.0,2024-11-18,Mumbai,Mobile,data anaytics training
A1846,dEEPlEARNNGpRO,144.0,4146.0,246.1,18.0,10.0,0.069,1074.0,2024-11-15,Pune,Desktop,analytics for data
A1847,DeepLearnngPro_,147.0,4720.0,227.6,23.0,8.0,0.05442176870748299,1907.0,2024-11-05,Delhi,Tablet,online data analytic
A1848,Python4Data,121.0,3557.0,237.03,16.0,7.0,0.05785123966942149,1255.0,2024-11-25,Delhi,Mobile,data analitics online
A1849,wEBdEVmASTERY,193.0,5899.0,227.24,12.0,9.0,0.042,1832.0,2024-11-02,Delhi,Desktop,analytics for data
A1850,Python4D@ta,170.0,4968.0,216.78,21.0,5.0,0.045,1997.0,2024-11-24,Pune,Tablet,data analytics course
A1851,AI_M@rketing101,198.0,5934.0,199.61,14.0,6.0,0.03,1491.0,2024-11-13,Bangalore,Tablet,learn data analytics
A1852,WebDevM@stery,133.0,4078.0,189.42,21.0,6.0,0.045,1969.0,2024-11-21,Chennai,Desktop,data analitics online
A1853,AI_Marketing101,82.0,4163.0,208.08,30.0,8.0,0.09122252747252749,1297.0,2024-11-04,Chennai,Mobile,data analytics course
A1854,CyberSecurtyFundamentals,90.0,4330.0,249.24,20.0,4.0,0.044,1618.0,2024-11-15,Chennai,Tablet,data anaytics training
A1855,AI_Marketing1011,122.0,5882.0,189.76,25.0,7.0,0.057,1357.0,2024-11-25,Bangalore,Tablet,analytics for data
A1856,sqldATABSEtRAINING,105.0,5645.0,218.24,17.0,6.0,0.05714285714285714,1420.0,2024-11-02,Delhi,Mobile,online data analytic
A1857,Deeplearnngpro,179.0,3848.0,213.26,12.0,5.0,0.027932960893854747,1807.0,2024-11-29,Pune,Desktop,data analytics course
A1858,WebDevM@stery,91.0,5609.0,228.27,12.0,10.0,0.09122252747252749,1098.0,2024-11-11,Delhi,Desktop,analytics for data
A1859,Machn3LearningBasics,168.0,4390.0,195.52,22.0,10.0,0.06,1553.0,2024-11-04,Delhi,Desktop,data analytics course
A1860,pYTHON4dATA,162.0,4774.0,210.8,20.0,7.0,0.043,1387.0,2024-11-29,New Delhi,Tablet,analytics for data
A1861,CyberSecurtyFund@mentals,130.0,5787.0,218.79,13.0,10.0,0.077,1679.0,2024-11-09,Chennai,Mobile,online data analytic
A1862,BusinessAnlyticsClass,97.0,5192.0,184.79,13.0,10.0,0.09122252747252749,1382.0,2024-11-05,Mumbai,Mobile,learn data analytics
A1863,MachneLearningBasics,142.0,4223.0,222.28,27.0,5.0,0.038,1506.0,2024-11-07,Chennai,Desktop,learn data analytics
A1864,CyberSecurtyFundamentals ,138.0,3146.0,197.89,22.0,7.0,0.050724637681159424,1440.0,2024-11-08,New Delhi,Desktop,learn data analytics
A1865,MachneLearningBasics_,186.0,3988.0,237.69,15.0,5.0,0.027,1603.0,2024-11-14,New Delhi,Tablet,data analytics course
A1866,cYBERsECURTYfUNDAMENTALS,170.0,3437.0,232.08,23.0,5.0,0.029,1405.0,2024-11-29,Chennai,Mobile,learn data analytics
A1867,D3epLearnngPro,85.0,3718.0,224.14,21.0,6.0,0.071,1938.0,2024-11-04,Chennai,Desktop,online data analytic
A1868,Cyb3rSecurtyFundamentals,115.0,5343.0,239.92,20.0,8.0,0.06956521739130435,1381.0,2024-11-15,Pune,Desktop,learn data analytics
A1869,Cyb3rSecurtyFundamentals,167.0,5170.0,241.21,24.0,4.0,0.038,1515.0,2024-11-21,Pune,Mobile,data analytics course
A1870,pYTHON4dATA,113.0,5916.0,234.58,18.0,5.0,0.044,1165.0,2024-11-12,Delhi,Mobile,data analytics course
A1871,MachneLearningBasics,175.0,4958.0,245.96,22.0,10.0,0.05714285714285714,1777.0,2024-11-21,Bangalore,Mobile,online data analytic
A1872,CloudComputngCourse,112.0,5538.0,225.66,22.0,4.0,0.041,1532.0,2024-11-22,Chennai,Desktop,online data analytic
A1873,AI_Marketing101,194.0,5309.0,191.4,19.0,10.0,0.046,1764.0,2024-11-13,Mumbai,Desktop,data anaytics training
A1874,DataScienceBootcamp ,150.0,4539.0,244.4,18.0,6.0,0.047058823529411764,1638.0,2024-11-28,Delhi,Mobile,analytics for data
A1875,WebDevM@stery,82.0,4622.0,203.99,17.0,9.0,0.09122252747252749,1375.0,2024-11-12,Chennai,Mobile,online data analytic
A1876,DeepLearnngPr0,143.0,3355.0,193.57,26.0,9.0,0.047,1961.0,2024-11-11,Mumbai,Mobile,learn data analytics
A1877,Datasciencebootcamp,179.0,4992.0,221.48,27.0,10.0,0.037,1062.0,2024-11-06,Bangalore,Tablet,learn data analytics
A1878,DeepLearnngPro1,93.0,3015.0,232.01,21.0,4.0,0.043,1770.0,2024-11-26,Bangalore,Mobile,learn data analytics
A1879,Cl0udComputngCourse,152.0,4662.0,249.13,24.0,7.0,0.046,1951.0,2024-11-11,Bangalore,Desktop,online data analytic
A1880,Cl0udComputngCourse,81.0,3766.0,213.12,27.0,7.0,0.086,1183.0,2024-11-27,Mumbai,Desktop,online data analytic
A1881,BusinessAnlyticsClass1,130.0,5774.0,241.97,11.0,7.0,0.044,1708.0,2024-11-20,Chennai,Desktop,data analytics course
A1882,DeepLearnngPr0,110.0,4542.0,227.95,20.0,4.0,0.036,1423.0,2024-11-11,Mumbai,Desktop,data anaytics training
A1883,DeepLe@rnngPro,122.0,5179.0,217.04000000000002,11.0,4.0,0.033,1507.0,2024-11-18,Pune,Tablet,analytics for data
A1884,WebDevMastery ,113.0,5265.0,184.21,27.0,5.0,0.044,1353.0,2024-11-20,Bangalore,Tablet,data analitics online
A1885,Machnelearningbasics,140.0,5297.0,223.9,28.0,6.0,0.043,1630.0,2024-11-21,Bangalore,Mobile,data analytics course
A1886,WebDevMastery1,170.0,3347.0,248.44,27.0,3.0,0.01764705882352941,1719.0,2024-11-20,Delhi,Desktop,learn data analytics
A1887,M@chneLearningBasics,176.0,5960.0,245.33,19.0,8.0,0.045,1761.0,2024-11-25,Bangalore,Tablet,analytics for data
A1888,Cloudcomputngcourse,149.0,5143.0,246.3,19.0,5.0,0.05,1346.0,2024-11-05,New Delhi,Mobile,data anaytics training
A1889,Cl0udComputngCourse,195.0,5265.0,242.0,10.0,4.0,0.054,1699.0,2024-11-08,Pune,Tablet,online data analytic
A1890,W3bDevMastery,162.0,4396.0,183.96,18.0,4.0,0.043,1054.0,2024-11-18,Pune,Tablet,data analitics online
A1891,DeepLearnngPro_,138.0,4381.0,191.55,28.0,7.0,0.050724637681159424,1756.0,2024-11-01,Bangalore,Tablet,data anaytics training
A1892,SQLDatabseTraining,177.0,3965.0,225.82,15.0,4.0,0.023,1530.0,2024-11-22,Chennai,Mobile,online data analytic
A1893,AI_Marketing101,159.0,3366.0,217.27,21.0,7.0,0.044,1515.0,2024-11-17,Mumbai,Tablet,online data analytic
A1894,Python4D@ta,111.0,4026.0,229.01,13.0,3.0,0.02702702702702703,1438.0,2024-11-01,Pune,Desktop,learn data analytics
A1895,Cloudcomputngcourse,184.0,5560.0,189.14,14.0,6.0,0.03260869565217391,1250.0,2024-11-17,New Delhi,Tablet,data analitics online
A1896,BusinessAnlyticsClass ,128.0,4500.0,188.21,10.0,3.0,0.0234375,1087.0,2024-11-14,Mumbai,Desktop,online data analytic
A1897,SQLDatabseTraining,164.0,3851.0,219.15,22.0,6.0,0.049,1487.0,2024-11-09,Chennai,Mobile,learn data analytics
A1898,MachneLearningBasics1,120.0,3464.0,228.3,19.0,4.0,0.058,1426.0,2024-11-22,Delhi,Tablet,online data analytic
A1899,SQLDatabs3Training,89.0,3248.0,239.42,10.0,4.0,0.0449438202247191,1497.0,2024-11-11,Mumbai,Mobile,learn data analytics
A1900,Cl0udComputngCourse,91.0,3721.0,231.45,24.0,6.0,0.06,1494.0,2024-11-14,Pune,Tablet,online data analytic
A1901,Machnelearningbasics,143.0,4143.0,191.68,20.0,5.0,0.035,1460.0,2024-11-30,Pune,Tablet,analytics for data
A1902,CyberSecurtyFundamentals_,176.0,5768.0,238.94,14.0,8.0,0.045,1016.0,2024-11-02,Pune,Tablet,data analitics online
A1903,Cloudcomputngcourse,151.0,4408.0,214.29,20.0,5.0,0.033,1900.0,2024-11-21,Mumbai,Desktop,data analytics course
A1904,DataScienceB0otcamp,134.0,3623.0,221.65,19.0,5.0,0.047,1937.0,2024-11-24,Chennai,Desktop,data analitics online
A1905,MachneLearningBasics_,191.0,3057.0,223.28,27.0,6.0,0.031,1208.0,2024-11-03,Delhi,Desktop,data analitics online
A1906,WebDevMastery_,170.0,3144.0,213.5,21.0,3.0,0.031,1695.0,2024-11-05,Mumbai,Desktop,data analitics online
A1907,BusinessAnlyticsClass,112.0,3989.0,228.74,10.0,8.0,0.07142857142857142,1812.0,2024-11-13,Delhi,Mobile,analytics for data
A1908,WebDevM@stery,169.0,3619.0,246.66,28.0,3.0,0.018,1354.0,2024-11-25,Mumbai,Desktop,online data analytic
A1909,SQLDatabs3Training,172.0,4696.0,242.17,26.0,3.0,0.017,1719.0,2024-11-06,Mumbai,Desktop,data analytics course
A1910,Businessanlyticsclass,162.0,5684.0,219.08,30.0,7.0,0.043209876543209874,1295.0,2024-11-26,Mumbai,Desktop,data analytics course
A1911,SQLD@tabseTraining,183.0,4197.0,243.19,29.0,8.0,0.04371584699453552,1593.0,2024-11-09,Pune,Mobile,data anaytics training
A1912,Datasciencebootcamp,108.0,5949.0,184.25,23.0,8.0,0.074,1986.0,2024-11-23,Bangalore,Desktop,data anaytics training
A1913,bUSINESSaNLYTICScLASS,126.0,3784.0,218.27999999999997,24.0,5.0,0.03968253968253968,1951.0,2024-11-28,Chennai,Mobile,analytics for data
A1914,AI_Mark3ting101,174.0,3570.0,222.65,25.0,3.0,0.017,1499.0,2024-11-19,Chennai,Tablet,learn data analytics
A1915,Sqldatabsetraining,122.0,4632.0,236.57,13.0,6.0,0.04918032786885246,1001.0,2024-11-15,Pune,Desktop,data analytics course
A1916,SQLD@tabseTraining,191.0,3457.0,237.6,19.5,10.0,0.052,1532.0,2024-11-05,Chennai,Desktop,data analytics course
A1917,CloudComputngCourse,122.0,4525.0,202.89,23.0,8.0,0.034,1499.0,2024-11-22,Chennai,Tablet,data anaytics training
A1918,W3bDevMastery,175.0,4850.0,186.25,28.0,10.0,0.057,1978.0,2024-11-18,Chennai,Desktop,analytics for data
A1919,BusinessAnlyticsClass ,123.0,4938.0,180.64,24.0,9.0,0.073,1746.0,2024-11-21,Chennai,Tablet,data analytics course
A1920,Pyth0n4Data,135.0,5748.0,239.22,20.0,7.0,0.051,1222.0,2024-11-21,Pune,Tablet,analytics for data
A1921,MachneLearningBasics1,135.0,4622.0,187.85,24.0,5.0,0.046,1998.0,2024-11-11,Chennai,Tablet,analytics for data
A1922,MachneLearningBasics_,90.0,5596.0,188.04,12.0,4.0,0.044,1464.0,2024-11-17,Pune,Mobile,online data analytic
A1923,D@taScienceBootcamp,136.0,5308.0,234.1,27.0,8.0,0.047,1150.0,2024-11-16,Pune,Tablet,analytics for data
